Entity,Code,Date,"Daily new confirmed cases of COVID-19 (rolling 3-day average, right-aligned)",Notes
Cote d'Ivoire,CIV,"Jun 7, 2020",177.66667,
Cote d'Ivoire,CIV,"Jun 8, 2020",159,
Cote d'Ivoire,CIV,"Jun 9, 2020",150,
Cote d'Ivoire,CIV,"Jun 10, 2020",146,
Cote d'Ivoire,CIV,"Jun 11, 2020",147.33333,
Cote d'Ivoire,CIV,"Jun 12, 2020",174.33333,
Cote d'Ivoire,CIV,"Jun 13, 2020",229.66667,
Cote d'Ivoire,CIV,"Jun 14, 2020",222.33333,
Cote d'Ivoire,CIV,"Jun 15, 2020",226.66667,
Cote d'Ivoire,CIV,"Jun 16, 2020",251.66667,
Cote d'Ivoire,CIV,"Jun 17, 2020",277,
Cote d'Ivoire,CIV,"Jun 18, 2020",326.33333,
Cote d'Ivoire,CIV,"Jun 19, 2020",208,
Cote d'Ivoire,CIV,"Jun 20, 2020",255,
Cote d'Ivoire,CIV,"Jun 21, 2020",270.33333,
Cote d'Ivoire,CIV,"Jun 22, 2020",476.33333,
Cote d'Ivoire,CIV,"Jun 23, 2020",349.33333,
Cote d'Ivoire,CIV,"Jun 24, 2020",343.33333,
Cote d'Ivoire,CIV,"Jun 25, 2020",137.33333,
Cote d'Ivoire,CIV,"Jun 26, 2020",224,
Cote d'Ivoire,CIV,"Jun 27, 2020",143.33333,
Cote d'Ivoire,CIV,"Jun 28, 2020",278.33333,
Cote d'Ivoire,CIV,"Jun 29, 2020",260,
Cote d'Ivoire,CIV,"Jun 30, 2020",293.33333,
Cote d'Ivoire,CIV,"Jul 1, 2020",253.33333,
Cote d'Ivoire,CIV,"Jul 2, 2020",252.66667,
Cote d'Ivoire,CIV,"Jul 3, 2020",259.33333,
Cote d'Ivoire,CIV,"Jul 4, 2020",248.33333,
Cote d'Ivoire,CIV,"Jul 5, 2020",253.33333,
Cote d'Ivoire,CIV,"Jul 6, 2020",260,
Cote d'Ivoire,CIV,"Jul 7, 2020",240.66667,
Croatia,HRV,"Dec 31, 2019",0,
Croatia,HRV,"Jan 1, 2020",0,
Croatia,HRV,"Jan 2, 2020",0,
Croatia,HRV,"Jan 3, 2020",0,
Croatia,HRV,"Jan 4, 2020",0,
Croatia,HRV,"Jan 5, 2020",0,
Croatia,HRV,"Jan 6, 2020",0,
Croatia,HRV,"Jan 7, 2020",0,
Croatia,HRV,"Jan 8, 2020",0,
Croatia,HRV,"Jan 9, 2020",0,
Croatia,HRV,"Jan 10, 2020",0,
Croatia,HRV,"Jan 11, 2020",0,
Croatia,HRV,"Jan 12, 2020",0,
Croatia,HRV,"Jan 13, 2020",0,
Croatia,HRV,"Jan 14, 2020",0,
Croatia,HRV,"Jan 15, 2020",0,
Croatia,HRV,"Jan 16, 2020",0,
Croatia,HRV,"Jan 17, 2020",0,
Croatia,HRV,"Jan 18, 2020",0,
Croatia,HRV,"Jan 19, 2020",0,
Croatia,HRV,"Jan 20, 2020",0,
Croatia,HRV,"Jan 21, 2020",0,
Croatia,HRV,"Jan 22, 2020",0,
Croatia,HRV,"Jan 23, 2020",0,
Croatia,HRV,"Jan 24, 2020",0,
Croatia,HRV,"Jan 25, 2020",0,
Croatia,HRV,"Jan 26, 2020",0,
Croatia,HRV,"Jan 27, 2020",0,
Croatia,HRV,"Jan 28, 2020",0,
Croatia,HRV,"Jan 29, 2020",0,
Croatia,HRV,"Jan 30, 2020",0,
Croatia,HRV,"Jan 31, 2020",0,
Croatia,HRV,"Feb 1, 2020",0,
Croatia,HRV,"Feb 2, 2020",0,
Croatia,HRV,"Feb 3, 2020",0,
Croatia,HRV,"Feb 4, 2020",0,
Croatia,HRV,"Feb 5, 2020",0,
Croatia,HRV,"Feb 6, 2020",0,
Croatia,HRV,"Feb 7, 2020",0,
Croatia,HRV,"Feb 8, 2020",0,
Croatia,HRV,"Feb 9, 2020",0,
Croatia,HRV,"Feb 10, 2020",0,
Croatia,HRV,"Feb 11, 2020",0,
Croatia,HRV,"Feb 12, 2020",0,
Croatia,HRV,"Feb 13, 2020",0,
Croatia,HRV,"Feb 14, 2020",0,
Croatia,HRV,"Feb 15, 2020",0,
Croatia,HRV,"Feb 16, 2020",0,
Croatia,HRV,"Feb 17, 2020",0,
Croatia,HRV,"Feb 18, 2020",0,
Croatia,HRV,"Feb 19, 2020",0,
Croatia,HRV,"Feb 20, 2020",0,
Croatia,HRV,"Feb 21, 2020",0,
Croatia,HRV,"Feb 22, 2020",0,
Croatia,HRV,"Feb 23, 2020",0,
Croatia,HRV,"Feb 24, 2020",0,
Croatia,HRV,"Feb 25, 2020",0,
Croatia,HRV,"Feb 26, 2020",0.33333,
Croatia,HRV,"Feb 27, 2020",0.66667,
Croatia,HRV,"Feb 28, 2020",1,
Croatia,HRV,"Feb 29, 2020",1.33333,
Croatia,HRV,"Mar 1, 2020",1,
Croatia,HRV,"Mar 2, 2020",1.33333,
Croatia,HRV,"Mar 3, 2020",1,
Croatia,HRV,"Mar 4, 2020",1.33333,
Croatia,HRV,"Mar 5, 2020",1,
Croatia,HRV,"Mar 6, 2020",1,
Croatia,HRV,"Mar 7, 2020",1,
Croatia,HRV,"Mar 8, 2020",1,
Croatia,HRV,"Mar 9, 2020",1,
Croatia,HRV,"Mar 10, 2020",1,
Croatia,HRV,"Mar 11, 2020",1,
Croatia,HRV,"Mar 12, 2020",2,
Croatia,HRV,"Mar 13, 2020",4.33333,
Croatia,HRV,"Mar 14, 2020",6,
Croatia,HRV,"Mar 15, 2020",7,
Croatia,HRV,"Mar 16, 2020",7.66667,
Croatia,HRV,"Mar 17, 2020",8.33333,
Croatia,HRV,"Mar 18, 2020",10.66667,
Croatia,HRV,"Mar 19, 2020",11,
Croatia,HRV,"Mar 20, 2020",16,
Croatia,HRV,"Mar 21, 2020",19,
Croatia,HRV,"Mar 22, 2020",41.66667,
Croatia,HRV,"Mar 23, 2020",43.66667,
Croatia,HRV,"Mar 24, 2020",60,
Croatia,HRV,"Mar 25, 2020",58.66667,
Croatia,HRV,"Mar 26, 2020",61,
Croatia,HRV,"Mar 27, 2020",63,
Croatia,HRV,"Mar 28, 2020",68,
Croatia,HRV,"Mar 29, 2020",79.66667,
Croatia,HRV,"Mar 30, 2020",72.66667,
Croatia,HRV,"Mar 31, 2020",68,
Croatia,HRV,"Apr 1, 2020",70,
Croatia,HRV,"Apr 2, 2020",83.33333,
Croatia,HRV,"Apr 3, 2020",73.66667,
Croatia,HRV,"Apr 4, 2020",70.66667,
Croatia,HRV,"Apr 5, 2020",54.33333,
Croatia,HRV,"Apr 6, 2020",57,
Croatia,HRV,"Apr 7, 2020",47.66667,
Croatia,HRV,"Apr 8, 2020",52,
Croatia,HRV,"Apr 9, 2020",53.66667,
Croatia,HRV,"Apr 10, 2020",61.66667,
Croatia,HRV,"Apr 11, 2020",71,
Croatia,HRV,"Apr 12, 2020",63.66667,
Croatia,HRV,"Apr 13, 2020",64.33333,
Croatia,HRV,"Apr 14, 2020",51.66667,
Croatia,HRV,"Apr 15, 2020",56.66667,
Croatia,HRV,"Apr 16, 2020",47,
Croatia,HRV,"Apr 17, 2020",47,
Croatia,HRV,"Apr 18, 2020",36.66667,
Croatia,HRV,"Apr 19, 2020",30.33333,
Croatia,HRV,"Apr 20, 2020",26.66667,
Croatia,HRV,"Apr 21, 2020",22.33333,
Croatia,HRV,"Apr 22, 2020",25.33333,
Croatia,HRV,"Apr 23, 2020",26.33333,
Croatia,HRV,"Apr 24, 2020",33.33333,
Croatia,HRV,"Apr 25, 2020",33.66667,
Croatia,HRV,"Apr 26, 2020",22,
Croatia,HRV,"Apr 27, 2020",16.33333,
Croatia,HRV,"Apr 28, 2020",10,
Croatia,HRV,"Apr 29, 2020",10.33333,
Croatia,HRV,"Apr 30, 2020",10.66667,
Croatia,HRV,"May 1, 2020",12.33333,
Croatia,HRV,"May 2, 2020",12.66667,
Croatia,HRV,"May 3, 2020",8.66667,
Croatia,HRV,"May 4, 2020",6.66667,
Croatia,HRV,"May 5, 2020",5.33333,
Croatia,HRV,"May 6, 2020",8,
Croatia,HRV,"May 7, 2020",7.66667,
Croatia,HRV,"May 8, 2020",8,
Croatia,HRV,"May 9, 2020",16.33333,
Croatia,HRV,"May 10, 2020",19,
Croatia,HRV,"May 11, 2020",20.66667,
Croatia,HRV,"May 12, 2020",11.66667,
Croatia,HRV,"May 13, 2020",10.33333,
Croatia,HRV,"May 14, 2020",8.66667,
Croatia,HRV,"May 15, 2020",8.33333,
Croatia,HRV,"May 16, 2020",5,
Croatia,HRV,"May 17, 2020",3.66667,
Croatia,HRV,"May 18, 2020",1.66667,
Croatia,HRV,"May 19, 2020",2,
Croatia,HRV,"May 20, 2020",2.66667,
Croatia,HRV,"May 21, 2020",2.66667,
Croatia,HRV,"May 22, 2020",3,
Croatia,HRV,"May 23, 2020",3.66667,
Croatia,HRV,"May 24, 2020",3,
Croatia,HRV,"May 25, 2020",2.33333,
Croatia,HRV,"May 26, 2020",0.33333,
Croatia,HRV,"May 27, 2020",0.33333,
Croatia,HRV,"May 28, 2020",0,
Croatia,HRV,"May 29, 2020",0.33333,
Croatia,HRV,"May 30, 2020",0.33333,
Croatia,HRV,"May 31, 2020",0.66667,
Croatia,HRV,"Jun 1, 2020",0.33333,
Croatia,HRV,"Jun 2, 2020",0.33333,
Croatia,HRV,"Jun 3, 2020",0,
Croatia,HRV,"Jun 4, 2020",0,
Croatia,HRV,"Jun 5, 2020",0.33333,
Croatia,HRV,"Jun 6, 2020",0.33333,
Croatia,HRV,"Jun 7, 2020",0.33333,
Croatia,HRV,"Jun 8, 2020",0,
Croatia,HRV,"Jun 9, 2020",0,
Croatia,HRV,"Jun 10, 2020",0,
Croatia,HRV,"Jun 11, 2020",0.66667,
Croatia,HRV,"Jun 12, 2020",0.66667,
Croatia,HRV,"Jun 13, 2020",0.66667,
Croatia,HRV,"Jun 14, 2020",0.66667,
Croatia,HRV,"Jun 15, 2020",1,
Croatia,HRV,"Jun 16, 2020",1.66667,
Croatia,HRV,"Jun 17, 2020",1.33333,
Croatia,HRV,"Jun 18, 2020",2,
Croatia,HRV,"Jun 19, 2020",5,
Croatia,HRV,"Jun 20, 2020",8.33333,
Croatia,HRV,"Jun 21, 2020",13.66667,
Croatia,HRV,"Jun 22, 2020",16,
Croatia,HRV,"Jun 23, 2020",18.66667,
Croatia,HRV,"Jun 24, 2020",22.33333,
Croatia,HRV,"Jun 25, 2020",23.66667,
Croatia,HRV,"Jun 26, 2020",49,
Croatia,HRV,"Jun 27, 2020",57.66667,
Croatia,HRV,"Jun 28, 2020",78.66667,
Croatia,HRV,"Jun 29, 2020",69.33333,
Croatia,HRV,"Jun 30, 2020",62,
Croatia,HRV,"Jul 1, 2020",51,
Croatia,HRV,"Jul 2, 2020",46.66667,
Croatia,HRV,"Jul 3, 2020",62.33333,
Croatia,HRV,"Jul 4, 2020",77,
Croatia,HRV,"Jul 5, 2020",87.66667,
Croatia,HRV,"Jul 6, 2020",79.66667,
Croatia,HRV,"Jul 7, 2020",70.66667,
Cuba,CUB,"Mar 12, 2020",3,
Cuba,CUB,"Mar 13, 2020",3,
Cuba,CUB,"Mar 14, 2020",2,
Cuba,CUB,"Mar 15, 2020",0.5,
Cuba,CUB,"Mar 16, 2020",0.5,
Cuba,CUB,"Mar 17, 2020",0,
Cuba,CUB,"Mar 18, 2020",3,
Cuba,CUB,"Mar 19, 2020",3.5,
Cuba,CUB,"Mar 20, 2020",4,
Cuba,CUB,"Mar 21, 2020",4.66667,
Cuba,CUB,"Mar 22, 2020",4.66667,
Cuba,CUB,"Mar 23, 2020",6.33333,
Cuba,CUB,"Mar 24, 2020",6.33333,
Cuba,CUB,"Mar 25, 2020",7.66667,
Cuba,CUB,"Mar 26, 2020",7.33333,
Cuba,CUB,"Mar 27, 2020",9,
Cuba,CUB,"Mar 28, 2020",10.66667,
Cuba,CUB,"Mar 29, 2020",20.66667,
Cuba,CUB,"Mar 30, 2020",24,
Cuba,CUB,"Mar 31, 2020",30,
Cuba,CUB,"Apr 1, 2020",22.33333,
Cuba,CUB,"Apr 2, 2020",24.33333,
Cuba,CUB,"Apr 3, 2020",21,
Cuba,CUB,"Apr 4, 2020",27.66667,
Cuba,CUB,"Apr 5, 2020",25.33333,
Cuba,CUB,"Apr 6, 2020",29,
Cuba,CUB,"Apr 7, 2020",27,
Cuba,CUB,"Apr 8, 2020",36,
Cuba,CUB,"Apr 9, 2020",45.66667,
Cuba,CUB,"Apr 10, 2020",55,
Cuba,CUB,"Apr 11, 2020",56,
Cuba,CUB,"Apr 12, 2020",54.33333,
Cuba,CUB,"Apr 13, 2020",51.33333,
Cuba,CUB,"Apr 14, 2020",54,
Cuba,CUB,"Apr 15, 2020",48.66667,
Cuba,CUB,"Apr 16, 2020",48.33333,
Cuba,CUB,"Apr 17, 2020",45.33333,
Cuba,CUB,"Apr 18, 2020",52.33333,
Cuba,CUB,"Apr 19, 2020",57.33333,
Cuba,CUB,"Apr 20, 2020",57.66667,
Cuba,CUB,"Apr 21, 2020",54.66667,
Cuba,CUB,"Apr 22, 2020",50.33333,
Cuba,CUB,"Apr 23, 2020",51.33333,
Cuba,CUB,"Apr 24, 2020",49.33333,
Cuba,CUB,"Apr 25, 2020",49.33333,
Cuba,CUB,"Apr 26, 2020",49.33333,
Cuba,CUB,"Apr 27, 2020",44.66667,
Cuba,CUB,"Apr 28, 2020",34.66667,
Cuba,CUB,"Apr 29, 2020",33.33333,
Cuba,CUB,"Apr 30, 2020",32.66667,
Cuba,CUB,"May 1, 2020",37.33333,
Cuba,CUB,"May 2, 2020",33.33333,
Cuba,CUB,"May 3, 2020",48,
Cuba,CUB,"May 4, 2020",49.33333,
Cuba,CUB,"May 5, 2020",43.66667,
Cuba,CUB,"May 6, 2020",24.66667,
Cuba,CUB,"May 7, 2020",18,
Cuba,CUB,"May 8, 2020",20.33333,
Cuba,CUB,"May 9, 2020",18.66667,
Cuba,CUB,"May 10, 2020",17,
Cuba,CUB,"May 11, 2020",12.33333,
Cuba,CUB,"May 12, 2020",14,
Cuba,CUB,"May 13, 2020",16.66667,
Cuba,CUB,"May 14, 2020",14.66667,
Cuba,CUB,"May 15, 2020",15.66667,
Cuba,CUB,"May 16, 2020",12,
Cuba,CUB,"May 17, 2020",17.33333,
Cuba,CUB,"May 18, 2020",14,
Cuba,CUB,"May 19, 2020",13.66667,
Cuba,CUB,"May 20, 2020",8.33333,
Cuba,CUB,"May 21, 2020",9.33333,
Cuba,CUB,"May 22, 2020",9,
Cuba,CUB,"May 23, 2020",9.66667,
Cuba,CUB,"May 24, 2020",10.33333,
Cuba,CUB,"May 25, 2020",11,
Cuba,CUB,"May 26, 2020",10.33333,
Cuba,CUB,"May 27, 2020",10.66667,
Cuba,CUB,"May 28, 2020",11,
Cuba,CUB,"May 29, 2020",12,
Cuba,CUB,"May 30, 2020",14,
Cuba,CUB,"May 31, 2020",17,
Cuba,CUB,"Jun 1, 2020",20.66667,
Cuba,CUB,"Jun 2, 2020",26,
Cuba,CUB,"Jun 3, 2020",22.33333,
Cuba,CUB,"Jun 4, 2020",20.66667,
Cuba,CUB,"Jun 5, 2020",12,
Cuba,CUB,"Jun 6, 2020",13.66667,
Cuba,CUB,"Jun 7, 2020",22,
Cuba,CUB,"Jun 8, 2020",24,
Cuba,CUB,"Jun 9, 2020",22.33333,
Cuba,CUB,"Jun 10, 2020",10.66667,
Cuba,CUB,"Jun 11, 2020",6.66667,
Cuba,CUB,"Jun 12, 2020",6.33333,
Cuba,CUB,"Jun 13, 2020",9.33333,
Cuba,CUB,"Jun 14, 2020",9,
Cuba,CUB,"Jun 15, 2020",9.66667,
Cuba,CUB,"Jun 16, 2020",9.66667,
Cuba,CUB,"Jun 17, 2020",11.66667,
Cuba,CUB,"Jun 18, 2020",10.66667,
Cuba,CUB,"Jun 19, 2020",11,
Cuba,CUB,"Jun 20, 2020",10.66667,
Cuba,CUB,"Jun 21, 2020",9.66667,
Cuba,CUB,"Jun 22, 2020",5.66667,
Cuba,CUB,"Jun 23, 2020",3.33333,
Cuba,CUB,"Jun 24, 2020",3,
Cuba,CUB,"Jun 25, 2020",2.33333,
Cuba,CUB,"Jun 26, 2020",2,
Cuba,CUB,"Jun 27, 2020",2.33333,
Cuba,CUB,"Jun 28, 2020",3.66667,
Cuba,CUB,"Jun 29, 2020",3.66667,
Cuba,CUB,"Jun 30, 2020",5,
Cuba,CUB,"Jul 1, 2020",3.66667,
Cuba,CUB,"Jul 2, 2020",5.33333,
Cuba,CUB,"Jul 3, 2020",4.33333,
Cuba,CUB,"Jul 4, 2020",6.66667,
Cuba,CUB,"Jul 5, 2020",7,
Cuba,CUB,"Jul 6, 2020",6.33333,
Cuba,CUB,"Jul 7, 2020",6.33333,
Curacao,CUW,"Mar 13, 2020",1,
Curacao,CUW,"Mar 14, 2020",1,
Curacao,CUW,"Mar 15, 2020",1,
Curacao,CUW,"Mar 20, 2020",2,
Curacao,CUW,"Mar 21, 2020",2,
Curacao,CUW,"Mar 22, 2020",2,
Curacao,CUW,"Mar 24, 2020",3,
Curacao,CUW,"Mar 25, 2020",3,
Curacao,CUW,"Mar 26, 2020",1.5,
Curacao,CUW,"Mar 27, 2020",0.5,
Curacao,CUW,"Mar 28, 2020",0.66667,
Curacao,CUW,"Mar 29, 2020",0.66667,
Curacao,CUW,"Mar 30, 2020",0.66667,
Curacao,CUW,"Mar 31, 2020",0.5,
Curacao,CUW,"Apr 1, 2020",1.5,
Curacao,CUW,"Apr 2, 2020",1,
Curacao,CUW,"Apr 3, 2020",0.66667,
Curacao,CUW,"Apr 4, 2020",0,
Curacao,CUW,"Apr 5, 2020",0,
Curacao,CUW,"Apr 6, 2020",0,
Curacao,CUW,"Apr 7, 2020",0.66667,
Curacao,CUW,"Apr 8, 2020",0.66667,
Curacao,CUW,"Apr 9, 2020",1,
Curacao,CUW,"Apr 10, 2020",0.33333,
Curacao,CUW,"Apr 11, 2020",0.33333,
Curacao,CUW,"Apr 12, 2020",0,
Curacao,CUW,"Apr 13, 2020",0,
Curacao,CUW,"Apr 14, 2020",0,
Curacao,CUW,"Apr 15, 2020",0,
Curacao,CUW,"Apr 16, 2020",0,
Curacao,CUW,"Apr 17, 2020",0,
Curacao,CUW,"Apr 18, 2020",0,
Curacao,CUW,"Apr 19, 2020",0,
Curacao,CUW,"Apr 20, 2020",0,
Curacao,CUW,"Apr 21, 2020",0,
Curacao,CUW,"Apr 22, 2020",0,
Curacao,CUW,"Apr 23, 2020",0,
Curacao,CUW,"Apr 24, 2020",0,
Curacao,CUW,"Apr 25, 2020",0.66667,
Curacao,CUW,"Apr 26, 2020",0.66667,
Curacao,CUW,"Apr 27, 2020",0.66667,
Curacao,CUW,"Apr 28, 2020",0,
Curacao,CUW,"Apr 29, 2020",0,
Curacao,CUW,"Apr 30, 2020",0,
Curacao,CUW,"May 1, 2020",0,
Curacao,CUW,"May 2, 2020",0,
Curacao,CUW,"May 3, 2020",0,
Curacao,CUW,"May 4, 2020",0,
Curacao,CUW,"May 5, 2020",0,
Curacao,CUW,"May 6, 2020",0,
Curacao,CUW,"May 7, 2020",0,
Curacao,CUW,"May 8, 2020",0,
Curacao,CUW,"May 9, 2020",0,
Curacao,CUW,"May 10, 2020",0,
Curacao,CUW,"May 11, 2020",0,
Curacao,CUW,"May 12, 2020",0,
Curacao,CUW,"May 13, 2020",0,
Curacao,CUW,"May 14, 2020",0,
Curacao,CUW,"May 15, 2020",0,
Curacao,CUW,"May 16, 2020",0,
Curacao,CUW,"May 17, 2020",0,
Curacao,CUW,"May 18, 2020",0,
Curacao,CUW,"May 19, 2020",0,
Curacao,CUW,"May 20, 2020",0,
Curacao,CUW,"May 21, 2020",0,
Curacao,CUW,"May 22, 2020",0,
Curacao,CUW,"May 23, 2020",0,
Curacao,CUW,"May 24, 2020",0,
Curacao,CUW,"May 25, 2020",0.33333,
Curacao,CUW,"May 26, 2020",0.66667,
Curacao,CUW,"May 27, 2020",0.66667,
Curacao,CUW,"May 28, 2020",0.33333,
Curacao,CUW,"May 29, 2020",0.33333,
Curacao,CUW,"May 30, 2020",0.33333,
Curacao,CUW,"May 31, 2020",0.33333,
Curacao,CUW,"Jun 1, 2020",0,
Curacao,CUW,"Jun 2, 2020",0.33333,
Curacao,CUW,"Jun 3, 2020",0.33333,
Curacao,CUW,"Jun 4, 2020",0.33333,
Curacao,CUW,"Jun 5, 2020",0.33333,
Curacao,CUW,"Jun 6, 2020",0.33333,
Curacao,CUW,"Jun 7, 2020",0.33333,
Curacao,CUW,"Jun 8, 2020",0,
Curacao,CUW,"Jun 9, 2020",0,
Curacao,CUW,"Jun 10, 2020",0,
Curacao,CUW,"Jun 11, 2020",0,
Curacao,CUW,"Jun 12, 2020",0.33333,
Curacao,CUW,"Jun 13, 2020",0.33333,
Curacao,CUW,"Jun 14, 2020",0.33333,
Curacao,CUW,"Jun 15, 2020",0,
Curacao,CUW,"Jun 16, 2020",0,
Curacao,CUW,"Jun 17, 2020",0,
Curacao,CUW,"Jun 18, 2020",0.33333,
Curacao,CUW,"Jun 19, 2020",0.33333,
Curacao,CUW,"Jun 20, 2020",0.33333,
Curacao,CUW,"Jun 21, 2020",0,
Curacao,CUW,"Jun 22, 2020",0,
Curacao,CUW,"Jun 23, 2020",0,
Curacao,CUW,"Jun 24, 2020",0.33333,
Curacao,CUW,"Jun 25, 2020",0.33333,
Curacao,CUW,"Jun 26, 2020",0.33333,
Curacao,CUW,"Jun 27, 2020",0,
Curacao,CUW,"Jun 28, 2020",0,
Curacao,CUW,"Jun 29, 2020",0,
Curacao,CUW,"Jun 30, 2020",0,
Curacao,CUW,"Jul 1, 2020",0.33333,
Curacao,CUW,"Jul 2, 2020",0.33333,
Curacao,CUW,"Jul 3, 2020",0.33333,
Curacao,CUW,"Jul 4, 2020",0,
Curacao,CUW,"Jul 5, 2020",0,
Curacao,CUW,"Jul 6, 2020",0,
Curacao,CUW,"Jul 7, 2020",0,
Cyprus,CYP,"Mar 10, 2020",2,
Cyprus,CYP,"Mar 11, 2020",2,
Cyprus,CYP,"Mar 12, 2020",3,
Cyprus,CYP,"Mar 13, 2020",4,
Cyprus,CYP,"Mar 14, 2020",6,
Cyprus,CYP,"Mar 15, 2020",7.5,
Cyprus,CYP,"Mar 16, 2020",8,
Cyprus,CYP,"Mar 17, 2020",8.66667,
Cyprus,CYP,"Mar 18, 2020",6.33333,
Cyprus,CYP,"Mar 19, 2020",9.33333,
Cyprus,CYP,"Mar 20, 2020",6,
Cyprus,CYP,"Mar 21, 2020",9,
Cyprus,CYP,"Mar 22, 2020",8.66667,
Cyprus,CYP,"Mar 23, 2020",12.33333,
Cyprus,CYP,"Mar 24, 2020",16.33333,
Cyprus,CYP,"Mar 25, 2020",13.33333,
Cyprus,CYP,"Mar 26, 2020",12.33333,
Cyprus,CYP,"Mar 27, 2020",10,
Cyprus,CYP,"Mar 28, 2020",12.66667,
Cyprus,CYP,"Mar 29, 2020",15.66667,
Cyprus,CYP,"Mar 30, 2020",22.66667,
Cyprus,CYP,"Mar 31, 2020",22.66667,
Cyprus,CYP,"Apr 1, 2020",27.66667,
Cyprus,CYP,"Apr 2, 2020",35.33333,
Cyprus,CYP,"Apr 3, 2020",42,
Cyprus,CYP,"Apr 4, 2020",44.66667,
Cyprus,CYP,"Apr 5, 2020",35.33333,
Cyprus,CYP,"Apr 6, 2020",30,
Cyprus,CYP,"Apr 7, 2020",23,
Cyprus,CYP,"Apr 8, 2020",22.66667,
Cyprus,CYP,"Apr 9, 2020",26.66667,
Cyprus,CYP,"Apr 10, 2020",33,
Cyprus,CYP,"Apr 11, 2020",33.66667,
Cyprus,CYP,"Apr 12, 2020",30,
Cyprus,CYP,"Apr 13, 2020",23,
Cyprus,CYP,"Apr 14, 2020",22.33333,
Cyprus,CYP,"Apr 15, 2020",26.33333,
Cyprus,CYP,"Apr 16, 2020",27.33333,
Cyprus,CYP,"Apr 17, 2020",24.33333,
Cyprus,CYP,"Apr 18, 2020",13.33333,
Cyprus,CYP,"Apr 19, 2020",15.33333,
Cyprus,CYP,"Apr 20, 2020",10.66667,
Cyprus,CYP,"Apr 21, 2020",12.33333,
Cyprus,CYP,"Apr 22, 2020",7.66667,
Cyprus,CYP,"Apr 23, 2020",7.66667,
Cyprus,CYP,"Apr 24, 2020",7.66667,
Cyprus,CYP,"Apr 25, 2020",6.66667,
Cyprus,CYP,"Apr 26, 2020",6.66667,
Cyprus,CYP,"Apr 27, 2020",7.33333,
Cyprus,CYP,"Apr 28, 2020",6,
Cyprus,CYP,"Apr 29, 2020",9,
Cyprus,CYP,"Apr 30, 2020",8.66667,
Cyprus,CYP,"May 1, 2020",9.33333,
Cyprus,CYP,"May 2, 2020",6.66667,
Cyprus,CYP,"May 3, 2020",7,
Cyprus,CYP,"May 4, 2020",7.33333,
Cyprus,CYP,"May 5, 2020",5.66667,
Cyprus,CYP,"May 6, 2020",4.66667,
Cyprus,CYP,"May 7, 2020",3.66667,
Cyprus,CYP,"May 8, 2020",5,
Cyprus,CYP,"May 9, 2020",4.33333,
Cyprus,CYP,"May 10, 2020",3,
Cyprus,CYP,"May 11, 2020",3,
Cyprus,CYP,"May 12, 2020",3.33333,
Cyprus,CYP,"May 13, 2020",3.66667,
Cyprus,CYP,"May 14, 2020",2.33333,
Cyprus,CYP,"May 15, 2020",2,
Cyprus,CYP,"May 16, 2020",2.33333,
Cyprus,CYP,"May 17, 2020",3,
Cyprus,CYP,"May 18, 2020",3,
Cyprus,CYP,"May 19, 2020",2.33333,
Cyprus,CYP,"May 20, 2020",1.33333,
Cyprus,CYP,"May 21, 2020",2,
Cyprus,CYP,"May 22, 2020",2,
Cyprus,CYP,"May 23, 2020",3,
Cyprus,CYP,"May 24, 2020",1.66667,
Cyprus,CYP,"May 25, 2020",4,
Cyprus,CYP,"May 26, 2020",3.33333,
Cyprus,CYP,"May 27, 2020",4,
Cyprus,CYP,"May 28, 2020",1.33333,
Cyprus,CYP,"May 29, 2020",1.33333,
Cyprus,CYP,"May 30, 2020",0.66667,
Cyprus,CYP,"May 31, 2020",1.33333,
Cyprus,CYP,"Jun 1, 2020",1,
Cyprus,CYP,"Jun 2, 2020",2.66667,
Cyprus,CYP,"Jun 3, 2020",3,
Cyprus,CYP,"Jun 4, 2020",4.66667,
Cyprus,CYP,"Jun 5, 2020",3,
Cyprus,CYP,"Jun 6, 2020",2.66667,
Cyprus,CYP,"Jun 7, 2020",0.66667,
Cyprus,CYP,"Jun 8, 2020",2,
Cyprus,CYP,"Jun 9, 2020",3.33333,
Cyprus,CYP,"Jun 10, 2020",4,
Cyprus,CYP,"Jun 11, 2020",3.33333,
Cyprus,CYP,"Jun 12, 2020",1.66667,
Cyprus,CYP,"Jun 13, 2020",2.66667,
Cyprus,CYP,"Jun 14, 2020",2,
Cyprus,CYP,"Jun 15, 2020",2.66667,
Cyprus,CYP,"Jun 16, 2020",1.66667,
Cyprus,CYP,"Jun 17, 2020",1.66667,
Cyprus,CYP,"Jun 18, 2020",0.66667,
Cyprus,CYP,"Jun 19, 2020",0,
Cyprus,CYP,"Jun 20, 2020",0,
Cyprus,CYP,"Jun 21, 2020",0,
Cyprus,CYP,"Jun 22, 2020",0.33333,
Cyprus,CYP,"Jun 23, 2020",1,
Cyprus,CYP,"Jun 24, 2020",1.66667,
Cyprus,CYP,"Jun 25, 2020",1.66667,
Cyprus,CYP,"Jun 26, 2020",1.33333,
Cyprus,CYP,"Jun 27, 2020",0.66667,
Cyprus,CYP,"Jun 28, 2020",1,
Cyprus,CYP,"Jun 29, 2020",0.66667,
Cyprus,CYP,"Jun 30, 2020",1.33333,
Cyprus,CYP,"Jul 1, 2020",1.33333,
