Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mongolia,MNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,1440.624571,1521.951195,1570.554593,1621.173418,1668.49739,1774.659348,1784.538867,1825.094968,1855.796968,1761.217386,1583.618709,1420.648044,1363.661903,1382.206232,1459.118348,1479.787211,1524.834643,1562.431473,1596.469382,1600.491501,1632.651521,1693.350005,1793.253709,1961.8384,2079.130475,2228.419282,2423.671209,2601.200516,2527.958361,2643.292914,3043.861826,3353.093607,3669.524013,3880.351388,3895.413362,3866.243973,3997.485874,4210.858214,4350.162157
Northern Mariana Islands,MNP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24927.1129,25233.22737,24745.64738,21880.39493,20613.22409,19460.43224,17494.33028,14542.38617,14804.24673,13655.08519,13652.9197,13860.75121,14249.98704,14626.25237,18630.8248,23239.69929,18577.79149,
Mozambique,MOZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,237.8322848,243.7938403,221.8192981,183.2366126,168.6639758,168.6387344,164.1918663,188.6551842,204.578349,217.0603504,216.1697418,220.9647345,200.2978511,212.7997664,217.9564775,215.1655369,232.1208772,251.469862,269.58075,293.6128273,289.2565532,315.1528682,334.478304,347.1566951,363.7809785,376.8856499,401.9544486,421.1796584,439.6424864,454.7816762,471.1816926,492.3430016,513.7390872,534.506343,558.2093443,579.0880694,584.2111079,588.741022,591.4392764,587.2688633
Mauritania,MRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,1382.387386,1352.119186,1286.698996,1594.804659,1797.490135,1748.111921,1756.460106,1877.761298,1844.540936,2004.32113,1980.981568,1908.682571,1767.865698,1925.021197,1773.010449,1868.696115,1780.598761,1720.534938,1750.948546,1757.750021,1765.841937,1674.740394,1687.497628,1586.928176,1589.192148,1634.408289,1621.090402,1605.697196,1638.721869,1568.19594,1555.284729,1543.959027,1593.092656,1505.315903,1611.611304,1662.790499,1555.763374,1558.846355,1574.864219,1473.675604,1422.846536,1403.196907,1458.902062,1485.269736,1567.208412,1802.256232,1716.773979,1662.439158,1616.415387,1610.923908,1629.435089,1652.71417,1671.292193,1692.460947,1732.587316,1705.033924,1715.610752,1703.861015,1756.103078
Mauritius,MUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,2404.941914,2521.048456,2583.639236,2628.348898,2324.382316,2424.906734,2527.123835,2513.599423,2604.320816,2762.764473,3008.822822,3251.919651,3448.94433,3575.454741,3805.211462,3931.322501,4132.623685,4291.466365,4406.835081,4556.437277,4762.089002,4970.307399,5216.959868,5285.549777,5663.187297,5806.707348,5859.659304,6162.115607,6388.746469,6463.922791,6746.886623,7100.861823,7456.369246,7683.124925,8000.376432,8313.271254,8580.085649,8848.887032,9163.633473,9476.665389,9833.613132,10199.47936,10577.20028,10949.24325
Malawi,MWI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,238.4572014,250.6632901,246.3381829,237.0536899,237.4194876,263.0870268,290.4978662,303.7689644,290.3215458,299.4983025,293.1552141,331.8600796,343.3352542,341.9375709,356.5546512,367.740211,374.9191945,381.5045853,405.9795614,411.3658031,401.4783748,370.6367817,371.0279705,375.0054087,382.2469599,383.019575,362.3489428,346.7639979,337.2533988,325.2599999,331.7510297,353.3548134,324.5489856,355.1107329,317.5902817,367.0016106,386.8445928,392.0448705,396.2212527,396.9165528,392.5245847,363.7551737,361.0435456,372.5312494,383.0941888,385.4608301,392.7599989,418.5882186,437.8954761,460.9246827,478.6685897,487.7306819,482.9237812,493.8183695,507.537975,507.548405,506.2496613,512.6456123,515.1064496,523.6034516
Malaysia,MYS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1353.971616,1411.593297,1454.789238,1512.578175,1545.407594,1616.529997,1695.974996,1716.46529,1808.112032,1851.304268,1915.87155,2058.899198,2200.12169,2400.669034,2539.374428,2498.453719,2718.843963,2855.969358,2968.81811,3165.049771,3317.272678,3463.234057,3583.576902,3718.162254,3908.417851,3767.507672,3708.499185,3788.11691,4042.129903,4280.952859,4536.966836,4838.513975,5134.589452,5503.001149,5861.747778,6277.610967,6731.402965,7041.670939,6360.655571,6588.196719,7007.041503,6890.364147,7112.055595,7374.343049,7720.830428,7974.250853,8255.286044,8605.017516,8850.009221,8559.2345,9040.566251,9372.007538,9743.104797,10061.71544,10524.07074,10912.15135,11243.99591,11728.98029,12120.08326,12478.21226
North America,NAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,17616.46738,17719.99177,18508.41982,19039.08502,19856.8113,20854.26174,21941.03804,22232.28114,23054.38218,23529.45658,23177.54989,23616.82236,24597.2018,25759.22049,25467.58786,25196.00024,26305.71664,27211.75801,28367.44983,28962.38715,28671.42983,29131.26014,28287.51872,29257.3326,31063.29245,32088.27094,32851.51444,33690.731,34774.92142,35637.67277,35830.33903,35253.75864,35915.78257,36426.14453,37451.40394,38007.94524,38916.88691,40163.87364,41431.88384,42891.72828,44205.54278,44219.48439,44631.14531,45550.85594,46849.8121,48111.21432,49064.96673,49734.74259,49247.07544,47547.4031,48374.0946,48833.12583,49527.80357,50099.31772,50962.0488,51936.61104,52323.91411,53165.32491,54463.67108,55381.9173
Namibia,NAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,4216.046031,4165.580535,4058.28028,3890.879077,3779.310161,3683.186118,3728.75021,3720.622683,3611.288529,3547.108787,3501.270566,3675.62992,3834.514067,3681.380306,3658.670629,3717.156593,3753.889422,3832.463662,3881.785217,3939.276628,4007.07295,3989.578677,4117.740226,4229.29307,4676.955659,4719.608058,4968.847015,5144.030641,5185.036112,5106.297613,5318.00694,5490.741705,5668.57005,5883.040699,6112.523329,6274.753382,6142.674194,6013.293441,5942.377267,5766.00046
New Caledonia,NCL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,822.954549,836.2925617,896.0616466,952.4731721,926.4291045,962.3658366,931.588629,906.4861049,884.4952108,812.7186768,814.3956351,837.017198,772.0935093,622.9729378,659.0018198,622.785891,609.3638661,638.0144892,703.2874863,732.039424,695.3529346,679.758296,671.2098032,621.1932176,502.0140083,525.4026439,542.8922387,527.7251806,547.729956,536.3733664,513.2338947,496.2692851,489.8032432,475.6354645,467.5423996,462.0183399,447.8778797,438.8690082,465.3827239,448.7027086,428.2364499,442.3536357,446.7073671,441.2387205,426.6839881,440.3914003,448.9360766,445.8005803,462.6431227,453.6251559,473.2998775,466.0709276,495.7639712,503.3023575,515.8271638,517.8609593,526.5953412,532.0892798,548.037593,558.3900475
Nigeria,NGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1367.582338,1342.687155,1369.05924,1455.461673,1495.329746,1535.175205,1438.638585,1186.108992,1145.82181,1391.589109,1700.275336,1897.779879,1915.856356,1970.509978,2134.938979,1969.146351,2086.394339,2146.84923,1962.682007,2034.003392,2059.991278,1741.715028,1581.562266,1373.537169,1324.296747,1367.118747,1332.804867,1339.813403,1400.734024,1390.804949,1515.013257,1482.221263,1512.248435,1444.846342,1383.688661,1348.680651,1370.72593,1376.302499,1377.08974,1350.983834,1383.666051,1429.196527,1607.238267,1682.099989,1791.261545,1857.925564,1919.724203,1993.097411,2072.273486,2179.989416,2292.445156,2350.336824,2384.954171,2476.863878,2563.899969,2563.148864,2456.306188,2412.367125,2395.9698,2386.871765
Nicaragua,NIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1505.653484,1568.434231,1686.127924,1812.848483,1964.123403,2086.830436,2091.416305,2170.670292,2134.423011,2199.896865,2162.753492,2166.851259,2148.005063,2216.540731,2454.189483,2375.836359,2423.523375,2546.707628,2276.632731,1624.438294,1650.378339,1689.925975,1630.052438,1659.810956,1591.98889,1489.646281,1440.248129,1398.420028,1198.009217,1151.979133,1126.413668,1099.482176,1079.214075,1051.369791,1063.462471,1103.773968,1151.670685,1176.003189,1199.041528,1262.733325,1294.231278,1312.852319,1304.006005,1318.488556,1369.68274,1408.968076,1447.49251,1500.206755,1530.573418,1460.05611,1503.870423,1577.487172,1657.651525,1716.389195,1775.027517,1836.014009,1895.214691,1957.869573,1857.056125,1763.216144
Netherlands,NLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16386.54549,16220.22245,17085.13935,17467.27093,18661.34548,19997.86769,20279.61172,21109.81322,22232.15266,23389.14434,24519.6092,25275.75923,25905.69265,27090.99444,27803.83039,27557.65023,28560.62316,29106.88395,29708.32909,30098.22279,30261.69469,29819.28296,29314.56467,29808.11018,30599.03972,31242.51759,31935.51771,32346.37294,33243.99885,34505.79791,35702.55475,36286.31105,36627.40781,36830.4151,37693.04535,38676.06994,39844.97812,41356.45022,43019.18751,44885.09074,46435.21451,47158.42354,46960.18473,46811.88931,47575.47926,48437.87957,50033.88343,51808.76514,52727.5193,50533.50688,50950.03434,51499.59579,50780.70297,50565.30207,51100.83983,51871.5765,52727.10248,53942.08509,55020.97997,55689.98946
Norway,NOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23167.44174,24426.01143,24912.39328,25660.57706,26743.29783,27938.82163,28766.14645,30311.1519,30736.684,31860.61446,32244.64638,33835.57348,35367.69116,36713.16921,37917.47862,39576.18779,41685.68557,43236.98884,44738.86922,46536.30155,48504.46082,49110.42516,49045.54391,50825.48776,53749.75372,56565.02047,58641.97873,59391.57409,58922.10988,59288.6384,60226.71564,61789.41067,63629.68868,65051.79767,67952.42733,70409.71935,73575.99282,77045.295,78597.91584,79632.81994,81653.34488,82926.76868,83673.63733,83941.36558,86759.14196,88432.62012,89828.42517,91565.7334,90862.39971,88174.15788,87693.79007,87413.177,88604.57465,88444.89498,89175.49955,90029.35564,90195.96368,91549.03787,92119.52296,92556.32164
Nepal,NPL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,265.9625281,266.7556348,267.5292384,268.1913054,283.5964765,275.3597198,289.4806417,279.6639055,276.1916811,282.8943672,284.4146114,275.3288838,278.0657129,270.9469548,281.9850149,279.9288913,285.8704231,288.0069884,294.008074,294.2202144,280.8989781,297.3837261,301.5163221,285.7947211,306.2936756,317.7706309,324.9285044,323.2378114,340.4465808,347.0166668,354.2575541,367.107674,371.96946,375.8895839,396.121863,399.6950744,411.1909353,422.4941703,426.3079018,436.5597065,455.2771432,469.1736562,462.5461963,473.9838638,489.5717666,500.2063771,510.6456529,521.743908,547.6987933,567.9059336,592.4010975,612.0325577,642.5204634,670.8378265,711.304347,731.9993357,729.66143,779.2039687,817.7799944,859.0236834
Nauru,NRU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3962.909445,3984.234879,4234.732941,3262.14705,3967.316684,4307.080023,4754.075002,5202.443316,5668.502527,7032.92049,8126.057014,8006.853132,7928.027577,7572.791768,8143.327444,8222.941885
New Zealand,NZL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,19988.51508,20437.59371,21107.24462,22312.6255,23161.85671,22322.25052,22331.12208,21385.40393,21446.64441,22002.62588,22257.22599,23204.05624,23188.22448,23673.89975,24594.83602,24838.11971,25516.54804,25543.12665,25382.80849,25302.0175,25107.88364,23659.53366,23670.62403,24897.96128,25826.94106,26653.32872,27183.81448,27379.26503,27354.01104,28693.91991,29354.51371,30192.95977,31060.02136,31838.62248,32632.44247,33337.53569,33871.07767,34586.99712,33941.44386,33554.76214,33700.12604,34233.0219,34808.34156,35449.95533,36184.56963,36792.44546,37353.05941,37725.12118,38763.5853,38992.97446
OECD members,OED,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11265.5039,11614.42379,12116.32202,12612.34005,13267.92762,13810.29346,14471.64747,14978.33023,15765.13549,16462.55575,16665.49136,17095.15469,17825.10822,18719.03283,18716.17904,18554.67605,19252.60959,19776.72027,20441.17963,21051.87421,21149.83875,21402.1689,21286.63453,21708.16169,22526.61353,23184.92104,23699.60811,24347.95813,25271.5315,26022.14107,26594.03823,26706.21257,27001.55727,27089.95432,27692.53423,28209.30939,28846.14698,29609.67471,30219.12689,30952.65511,31958.92931,32170.55825,32426.01217,32849.54235,33660.9995,34367.07585,35170.10691,35859.84056,35678.18201,34208.80099,34983.48739,35452.0664,35686.25591,35994.57322,36489.53186,37129.65328,37522.93156,38226.55164,38878.26036,39310.58113
Oman,OMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,2286.591984,2341.927302,3785.916705,6688.725689,8151.956322,8988.097676,8764.703439,9285.990774,7660.55602,8186.725157,9723.936433,11147.60364,10679.87255,9737.725554,9610.058291,9638.139112,10669.23804,11262.14606,12454.00834,13824.45952,15052.48926,14736.56639,13714.06234,14027.56975,15109.12718,14498.17973,14716.10076,15234.26449,15462.32234,15491.07517,15852.96574,16099.36585,16971.26231,17403.44002,17358.28577,18190.44309,18782.31085,18258.19576,17388.77551,17185.99166,17152.94107,17587.61462,17842.53226,18647.26576,18925.5844,18756.97925,17353.03756,17633.14364,17100.18138,16425.72946,16226.70665,16225.84678,15630.49355,15367.46703,14992.60609
Other small states,OSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8084.969424,8291.765455,8529.870847,8754.241443,9378.247064,9713.253555,10486.28808,11236.69664,11757.14919,11686.56826,12366.33726,13003.23383,13179.30185,13311.20292,13458.65608,13546.81983,13591.69504,13624.52963,13640.60732,13558.28242
Pakistan,PAK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,302.0925622,312.6973103,318.8678771,338.0616967,354.5635443,381.5853383,393.3111389,403.7697433,421.6061669,433.0743836,469.4377315,459.0634129,450.3758786,469.0674852,472.1551523,477.9678528,487.8818222,491.9627022,515.2982214,517.93877,552.6157743,576.9750046,594.425195,613.7211902,623.646461,649.3211633,663.2887899,684.0288197,713.6509445,726.6617721,736.954428,752.3745491,788.0676442,780.1706665,787.3002812,803.5775256,818.8887703,803.7908616,801.1470084,807.8165766,820.2256409,828.2305535,828.7308342,856.3159578,899.9471812,936.8497796,969.6218016,993.5516737,987.8456798,993.3829437,987.409723,992.8781395,1006.073289,1028.441086,1054.227974,1081.294366,1117.517555,1155.363367,1197.912651,1185.456771
Panama,PAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2139.407777,2303.801756,2420.461254,2549.866096,2584.762184,2739.230098,2861.651851,3017.297163,3135.931823,3304.346153,3434.728399,3659.496432,3720.793084,3812.689536,3800.647997,3764.702942,3728.566828,3674.150124,3934.139553,4011.9484,4428.695181,4723.081995,4861.03806,4537.459919,4556.330919,4676.20666,4737.794872,4552.223575,3859.42581,3837.296829,4061.588833,4352.257557,4612.623973,4765.077946,4801.313147,4786.355577,4880.750151,5091.18307,5355.359255,5454.855725,5493.64237,5419.109419,5435.169383,5558.096499,5865.941644,6172.866331,6585.456941,7242.248874,7814.537245,7772.388756,8082.028459,8841.561277,9541.060213,10027.34623,10357.50418,10765.91029,11107.22333,11530.07126,11755.11497,11910.15534
Peru,PER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2659.525053,2775.231135,2967.700513,3008.593078,3115.176657,3198.146983,3365.543513,3398.957381,3310.950964,3333.765356,3352.033562,3410.492538,3433.410794,3550.588506,3780.111033,3838.479853,3792.284325,3707.272801,3517.334068,3569.240252,3687.80074,3797.800325,3698.646768,3235.621907,3274.504562,3265.409399,3492.397284,3746.713409,3318.84377,2848.191175,2650.213975,2654.788675,2589.343113,2673.740734,2947.027033,3107.114356,3135.414596,3277.955736,3208.224499,3203.713757,3242.579157,3221.302547,3359.162687,3464.396878,3602.999725,3796.2034,4047.748036,4356.738965,4716.197262,4729.735977,5082.354757,5360.226632,5642.578115,5919.209568,5996.496965,6114.227214,6262.368905,6314.291438,6453.560525,6486.634618
Philippines,PHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1100.020922,1123.678862,1138.892301,1179.996704,1182.123509,1206.074531,1221.740097,1249.161196,1273.262954,1294.584392,1305.152561,1336.94275,1369.848755,1450.013319,1459.657161,1498.28046,1585.641926,1629.076893,1667.134319,1713.710689,1753.324681,1764.350783,1778.843545,1763.355789,1590.343185,1434.793797,1444.442765,1467.03082,1525.307861,1578.459051,1585.552108,1537.637135,1505.68535,1501.213945,1530.60669,1565.40947,1619.382512,1665.355841,1619.361582,1633.097422,1668.716911,1683.315951,1709.558387,1760.036308,1838.933108,1893.703335,1958.925759,2051.233094,2105.112945,2100.656464,2217.474009,2264.394087,2379.668184,2497.685925,2612.856881,2735.187532,2886.897485,3042.68678,3190.778348,3337.68201
Palau,PLW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277.216551,9728.469506,9936.058652,9570.43697,10017.20654,10469.0379,10439.72076,10790.88157,10435.53187,10006.56523,10219.9276,10844.02071,11109.42941,10973.47178,11440.39105,12565.22273,12622.45457,12121.64468,12260.22334,
Papua New Guinea,PNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1012.441187,1055.739749,1102.259212,1125.227629,1197.43404,1293.185264,1339.145209,1362.985633,1390.38133,1470.985796,1592.806135,1653.617626,1705.868921,1774.047719,1776.472787,1717.719569,1618.342922,1590.93909,1683.141082,1669.886792,1588.888916,1542.66442,1506.873037,1514.056281,1469.046421,1488.474627,1519.071141,1522.582643,1528.853872,1471.14642,1393.186264,1490.760347,1658.378602,1915.549642,1982.658115,1872.11811,1968.630715,1845.783984,1733.21643,1723.869456,1643.084126,1606.195503,1571.039333,1572.863075,1582.388263,1646.343987,1695.727314,1784.85298,1736.786306,1811.1304,1949.352518,1928.29268,1976.098783,2010.225863,2237.00386,2400.503936,2448.861249,2485.529266,2418.541051,2505.131469
Poland,POL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5947.445969,5510.618493,5631.910835,5827.60187,6123.111141,6539.899004,6930.721634,7373.585395,7711.096432,8069.729067,8526.251674,8635.03839,8815.415645,9135.625689,9610.4212,9950.507039,10572.07969,11321.99621,11801.54755,12126.14606,12599.53358,13224.56909,13437.23994,13632.49795,14095.43119,14646.32207,15101.56195,15845.2486,16692.84833,17386.87936
Pre-demographic dividend,PRE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,854.7524268,931.5200685,1022.674241,1090.492815,1095.771034,1109.633237,1176.64481,1139.513416,1188.513571,1207.828355,1169.4128,1206.607266,1229.998992,1146.954703,1104.817563,1022.131497,1001.221106,1011.742608,1009.93111,1022.418972,1032.398001,1019.408201,1087.782895,951.8106836,951.4190842,921.8946129,896.2843549,899.1661034,926.0596543,955.4209239,1002.046403,1022.248532,1023.953202,1043.793208,1076.151595,1043.045767,1141.623888,1183.413994,1232.064843,1275.929612,1325.535157,1354.768247,1396.887209,1424.071169,1460.155986,1503.306789,1532.091924,1534.634645,1538.019118,1519.883865,1508.718585,1511.046323
Puerto Rico,PRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5831.721539,6133.845039,6507.175293,6917.088671,7261.869691,7808.228108,8294.667991,8741.996624,9138.25836,9912.749647,10611.39322,11106.2869,11670.34895,12145.55661,12242.54624,11940.20076,12477.86527,13028.47383,13750.27379,14656.39007,15097.65766,15098.82721,14705.51053,14215.01218,14908.95352,15221.41184,15826.47157,16582.42835,17396.8765,17986.62213,17320.80988,17595.03775,18279.71637,18968.30163,19579.58917,20282.03903,20519.80592,21322.11777,22372.42117,23460.46301,24161.16874,25631.62935,25833.2027,25830.83019,28084.93857,27566.64216,27293.44847,27134.51941,26790.83808,26411.42332,26435.74879,26647.38627,26979.67102,27206.88275,27325.6608,27518.7725,27702.08422,27561.05306,27362.43445,27684.46051
"Korea, Dem. People’s Rep.",PRK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4500.73616,4711.760761,4987.298086,5258.970821,5587.751126,6029.637615,6323.024645,6843.334038,7482.645273,7710.214444,8759.96732,9380.530834,10148.09091,11281.25512,11252.13085,10361.56881,10765.95113,11249.05035,11441.70042,11958.01206,12372.28201,12463.93605,12652.50215,12572.13318,12288.43312,12598.91337,13108.7005,13948.97643,15009.22462,15999.24372,16667.58477,17435.79935,17639.46751,17257.9221,17377.60885,18059.22358,18621.91396,19354.83491,20183.14666,20853.32972,21497.5003,21761.3313,21809.32431,21525.42329,21858.12445,21988.18873,22305.24435,22819.50346,22859.36941,22124.57998,22498.69086,22149.63058,21337.28575,21256.7594,21540.98783,22018.00949,22533.63253,23380.69259,24035.75027,24590.4258
Paraguay,PRY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1364.333215,1420.74395,1429.511344,1457.854725,1479.605266,1529.837081,1519.431161,1614.98534,1644.222943,1677.671943,1726.928467,1778.647754,1851.844174,1940.555888,2053.484263,2141.192114,2245.519395,2440.645052,2663.837369,2901.012735,3152.695586,3345.814327,3205.175579,3018.271983,3014.010499,3060.411375,3121.613378,3264.537364,3362.647343,3499.053786,3547.550486,3577.52412,3547.630808,3632.450345,3734.964854,3897.292795,3868.896746,3943.897172,3861.790486,3729.800155,3570.352036,3471.931105,3406.232626,3489.681041,3569.447438,3587.045387,3702.822918,3848.118983,4037.053137,3972.630274,4355.934939,4479.398934,4394.543881,4699.493714,4861.287099,4944.191641,5089.61202,5272.57579,5379.581635,5310.360623
West Bank and Gaza,PSE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.370636,1941.384347,1878.926852,2060.165096,2296.047145,2423.44619,2160.182671,1909.630919,1628.9722,1810.429685,1947.28403,2103.133528,1970.108682,2046.971264,2112.483689,2235.045836,2354.125987,2580.369789,2675.677542,2670.127177,2603.521014,2631.811985,2694.522526,2724.414529,2680.318123,
Pacific island small states,PSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2554.343253,2428.717895,2357.798611,2465.990872,2364.015039,2472.26858,2345.84235,2336.71574,2420.425167,2485.635552,2448.50324,2532.763445,2561.614668,2639.940445,2697.698563,2737.265411,2666.958392,2688.316788,2786.022629,2734.53537,2737.482007,2760.432307,2785.421212,2862.51537,2892.416337,2928.232697,2923.077923,2935.431923,2859.424976,2905.02252,2980.381219,2977.799466,3028.0773,3100.165541,3184.962207,3241.530523,3320.630524,3358.499119,3369.808614
Post-demographic dividend,PST,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11670.5716,12053.11806,12598.75658,13127.66832,13825.09811,14420.77855,15132.10618,15693.69441,16541.49252,17321.15474,17553.24541,18033.64632,18833.01074,19832.79687,19838.68115,19681.1032,20474.26565,21089.5069,21834.09911,22521.93476,22647.87976,22936.29987,22882.72285,23449.34397,24412.56752,25196.32651,25848.25916,26611.01072,27715.06137,28605.42952,29233.00433,29395.62307,29721.15921,29808.89561,30510.59765,31157.75772,31872.42696,32729.52033,33433.92104,34370.24757,35541.98818,35920.47062,36282.42843,36833.0783,37790.38391,38634.32752,39571.47777,40397.27191,40244.9599,38646.9286,39558.90854,40082.71291,40365.39136,40731.25812,41303.95447,41988.96709,42484.21098,43325.8709,44131.72423,44707.66715
French Polynesia,PYF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60837.54454,60892.10024,62632.30978,61063.26146,65885.06022,61649.39284,65819.97994,65183.53029,65046.86144,63218.8412,67403.1603,69679.08848,67623.80074,66360.59094,65560.3754,65137.05739,64303.18636,63632.59866,63260.5585,62021.07474
Romania,ROU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5379.074495,4725.062878,4349.928818,4422.447291,4603.022355,4899.855589,5106.018118,4872.431553,4783.420806,4772.890078,4896.697665,5224.613528,5624.603118,5797.951352,6439.153356,6781.491338,7369.49247,8020.192732,8913.979764,8492.617492,8209.919456,8415.999185,8629.143035,8965.648525,9306.243383,9712.081402,10236.89594,11029.25038,11586.4775,12131.42223
Russian Federation,RUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9883.404239,9570.808312,9061.759783,7737.481414,7070.53517,6183.904885,5928.956436,5714.625975,5804.214782,5505.697258,5876.202924,6491.072227,6851.113637,7206.189511,7767.405042,8360.25165,8929.301054,9693.197844,10535.1258,11087.82105,10219.89424,10674.99578,11125.34459,11553.57642,11731.38178,11608.75864,11355.2363,11356.40004,11550.52512,11844.4386,12011.5318
Rwanda,RWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,352.8250953,330.5964169,361.481582,320.4732312,275.3094789,288.1181555,300.3160021,311.7734752,323.3428242,347.7627061,357.4370431,351.0902139,341.7916913,343.2816817,337.8238424,320.5966712,371.1050387,366.3685773,386.8088556,418.2999736,440.3127137,448.9222684,442.4728171,453.5965509,418.7706162,419.8497052,422.4237835,401.3785014,401.1979522,390.646506,380.6514396,381.8162326,427.2605679,420.0999026,220.5385184,303.3188161,331.9345881,353.9608267,355.2732495,344.026042,352.5022027,368.5900845,407.515871,410.1586537,434.4429074,466.6007324,498.206908,522.912993,565.9718868,585.4617219,612.3436991,644.7638402,683.4603366,698.3833464,723.232188,767.6026452,792.6212731,802.7493532,848.8004894,904.7437281
